author_id,topic_id,n_pubs
112310,2,1
505886,0,1
129529,0,1
304819,2,16
405756,2,13
179257,2,3
125446,2,1
1231463,2,1
105404,2,1
375775,0,1
328012,0,1
1458488,0,1
1214165,2,1
1586317,1,1
584781,0,2
323913,2,1
362955,2,4
98606,2,1
1002943,2,1
786878,0,1
109465,2,1
933463,2,1
114537,2,4
436462,2,1
1100633,2,3
991652,2,3
905795,2,1
957738,2,2
84448,2,1
423762,0,3
54376,0,2
443352,0,1
1079617,0,2
749131,0,1
1490755,0,2
1376891,0,1
747960,0,1
1690650,0,1
1554265,0,1
1567914,0,1
1568502,0,1
659837,0,1
1069518,2,1
1440443,2,1
283520,0,2
282771,0,1
35417,0,1
1490834,0,1
1211197,0,2
124978,0,1
392192,2,2
134534,1,1
1330471,0,7
1526470,0,1
575972,0,17
922275,0,3
428066,1,1
74141,1,1
481403,1,1
504872,0,3
305938,0,1
520171,0,2
1544499,0,1
638823,0,1
94200,0,2
13297,1,2
58670,1,1
1640260,1,1
985289,0,1
750427,0,1
1018576,0,1
431579,2,2
462228,2,1
862417,2,2
460172,2,1
108172,2,2
1497420,2,1
1569083,2,2
780066,2,1
318762,2,1
1267566,1,4
111453,1,1
316299,1,1
344124,0,1
539578,2,1
1604991,2,2
553877,2,3
526246,2,3
349024,2,1
1200419,2,1
556974,0,1
591962,0,1
1129150,0,1
798205,0,3
1664455,2,1
672360,2,1
292230,2,1
531717,2,1
394723,2,2
198044,1,1
862404,1,1
760402,1,1
354107,2,2
891896,2,1
947246,2,6
215002,2,4
630683,2,1
250498,2,2
328508,2,2
445112,2,3
1300346,2,3
973665,2,1
1048485,2,2
476983,2,1
784635,0,2
523399,0,1
1175605,0,4
889131,0,1
1034789,0,1
617316,0,1
1436526,0,1
602005,0,2
1207164,2,1
1511498,2,1
233238,2,1
1701863,2,1
926258,2,1
29792,2,1
218160,2,1
854044,0,1
1305984,0,1
1421964,0,1
1060932,0,1
493261,0,1
884337,0,1
1335096,2,10
994559,2,10
1419317,1,1
1593006,0,1
1265355,0,4
1250337,0,2
634033,0,1
1052108,0,2
1149509,0,3
235117,0,1
752845,1,1
318275,1,3
747228,1,1
1286054,1,1
150281,0,1
539686,0,1
230672,0,1
720243,0,2
821402,0,1
1481344,0,2
1594505,0,5
813562,2,1
284658,2,5
804775,2,2
546803,2,15
1102556,2,2
1282658,2,1
790878,2,3
364672,2,1
66456,0,2
715141,0,3
636922,0,1
1273368,2,1
531299,2,7
842130,2,1
463450,2,4
539483,2,1
119404,2,3
101414,2,1
765206,2,2
748785,0,1
891979,0,1
456402,0,1
947712,1,1
1050615,2,2
486685,2,1
429452,2,2
845576,0,1
1025175,2,4
300896,2,1
413196,2,4
1486583,2,9
291487,2,1
805488,2,2
330514,0,2
100045,0,1
271070,0,1
1112104,1,1
1103838,2,1
114012,2,2
861163,2,1
477901,2,4
964588,2,1
1670365,2,1
614989,2,2
441743,0,2
1711195,0,1
585300,0,1
521033,0,1
992257,0,1
1295038,0,1
1524172,0,1
1139703,2,1
972308,2,1
1300677,2,1
473037,0,1
204976,0,1
1651950,0,1
1318290,0,1
188885,0,1
1184367,0,1
299726,0,1
774728,0,1
857023,0,1
99687,0,1
1458978,0,1
1480341,0,1
64290,0,1
1519616,2,1
1206493,0,6
1141973,0,2
1421606,2,3
644316,2,1
66922,1,1
929627,0,28
430066,1,1
1283626,1,3
1100282,1,1
1602374,1,1
192242,1,3
280339,1,1
1565479,1,1
430388,0,1
203660,0,3
79096,0,3
159006,1,5
203712,1,1
1694590,1,2
1517130,1,1
1077521,0,2
1638854,0,2
331412,0,1
515593,0,1
994130,0,2
265760,2,1
1586447,2,1
1660856,2,1
1024578,2,1
1677786,2,5
288902,2,1
74259,0,1
752260,0,1
844480,0,2
296212,1,2
417796,1,1
880664,0,1
685828,0,1
1074930,0,1
676707,0,1
848648,0,1
1196098,2,2
135048,2,3
1133396,2,11
10274,2,1
480833,0,1
869115,1,1
467615,1,1
1325258,2,1
1559322,2,1
869681,2,1
300203,2,1
954642,2,2
1282268,2,1
923253,2,1
1546438,2,2
1187554,2,1
471230,0,2
443284,0,4
453051,0,1
432347,0,1
1557057,0,1
356320,0,1
187207,0,1
1459371,0,1
807973,0,1
1499964,0,1
1570308,0,3
1346542,2,1
986,2,1
391646,2,1
718179,0,1
1174755,0,1
984980,0,1
152840,0,2
221993,0,1
815500,0,1
695463,0,1
1291005,0,1
1521697,0,1
373825,0,1
1134099,0,1
5427,0,2
753924,0,2
357903,2,1
458318,1,3
1136624,1,1
1119278,1,1
567723,1,1
1114942,0,33
301198,0,2
1102510,1,1
1181314,1,1
549840,0,1
521844,1,3
1354765,1,1
644962,1,2
611723,1,1
1302047,1,2
70079,1,1
586454,1,1
1049588,0,1
442528,0,1
860700,0,1
95940,0,1
791499,0,13
336737,0,1
548794,0,1
128271,0,1
1108557,0,1
1556428,0,3
539498,0,1
1034397,2,29
1555107,2,2
282381,2,1
540924,2,1
638776,1,1
377961,2,1
22178,0,2
1348048,2,1
114719,2,8
299976,2,2
1356891,2,1
72746,2,1
1418091,0,1
1486256,0,1
680529,0,1
843032,0,4
1425747,0,1
108212,0,1
1445072,2,3
793281,2,2
194983,2,1
1130228,0,1
331646,0,1
812872,0,1
863446,0,2
38772,1,1
1216938,1,1
1096890,2,1
1111582,2,1
998374,2,1
138109,2,1
1037367,2,3
1311896,2,1
231343,2,2
202302,2,1
469412,0,2
451594,0,1
417958,0,4
469429,0,1
658510,0,1
1468653,0,1
164585,0,1
1249139,2,2
246004,2,1
949817,2,1
340038,0,1
1882,0,2
976346,0,1
1430002,0,2
259146,0,1
1311732,0,2
128273,0,1
657123,0,1
1559761,0,1
770747,0,1
612067,0,1
349358,2,7
544526,2,22
1654747,1,1
1628864,0,1
467680,0,2
135205,1,1
1315005,1,1
1061920,0,1
1101206,0,2
223474,0,1
605040,0,1
930851,0,1
882006,1,2
1354465,1,1
446365,1,1
1138946,1,1
1309752,1,1
578163,1,1
1180582,0,6
621348,0,4
1133757,0,1
506576,0,1
876968,0,2
723313,0,1
694260,2,2
1338754,2,1
187404,2,1
1328687,2,1
791195,0,1
459772,0,1
390043,2,2
541284,2,1
510843,2,3
186193,2,1
1332663,2,6
357899,2,4
1136650,2,2
1660145,2,1
399833,2,1
793168,2,1
823336,0,1
759238,0,1
1548208,0,1
1642953,0,1
763589,1,1
344413,0,1
445522,2,8
330767,2,1
317864,2,1
1120484,2,8
326055,2,1
1368111,2,1
221444,0,1
304203,0,1
118591,1,2
880757,2,1
883121,2,1
1520408,2,2
815734,2,1
881750,2,1
149247,2,2
976100,2,2
26826,2,4
1281239,2,3
1664028,2,2
379400,2,2
1316135,2,1
863620,2,1
1475104,2,1
790584,2,1
429313,0,1
512460,0,1
538959,0,1
434169,0,1
1590784,0,2
1523678,0,1
1439435,0,1
724637,2,1
757532,0,1
1652022,0,1
468306,0,1
135643,0,1
898882,0,1
432187,2,5
1213362,0,3
1480751,1,1
840058,1,2
65637,1,1
466010,0,1
1614642,1,1
657194,0,2
97520,0,1
290258,0,4
1228838,1,4
1670596,1,1
929590,0,1
994827,0,2
486600,0,1
796947,2,1
523273,2,2
384661,2,2
51107,2,1
1258616,1,1
53083,1,1
1025343,1,1
1497850,1,1
718758,1,5
1168602,2,1
325294,0,1
393929,2,2
830170,2,8
1433012,2,1
1440863,2,2
36614,2,1
1198867,0,2
693208,0,1
1616185,0,1
746460,0,1
389783,0,1
1073543,0,3
691606,0,1
1478544,0,1
264698,2,3
353943,2,2
1645542,2,1
1485101,2,1
1332230,2,1
130361,0,1
1059663,1,1
989417,2,14
1310180,2,2
478888,2,2
1577279,2,5
1348572,2,1
438925,2,1
1215254,2,1
981600,2,1
324378,2,3
1654970,2,1
503174,2,1
1313285,2,1
942630,2,1
654988,2,1
1019397,2,1
382676,2,1
1455552,2,1
188518,2,1
1710346,0,7
624937,0,2
537830,0,1
48750,0,1
464599,0,4
751572,0,1
523859,0,1
1290348,0,2
581362,0,1
1240727,0,1
762714,0,1
167948,0,1
406599,0,1
1348751,2,1
628863,0,1
415842,0,1
161806,0,1
441135,0,1
426174,0,1
732037,0,1
591284,0,5
1170784,0,1
601048,0,1
804747,2,6
650363,2,49
216875,2,1
1638244,1,7
179062,0,3
901706,0,8
837424,0,1
340358,0,7
436018,1,1
1632710,1,1
640743,1,1
501889,0,1
1319683,0,2
1095694,0,1
899610,0,1
1464988,2,1
267960,1,1
1274753,0,2
272782,0,3
371086,0,1
414852,0,5
680948,0,2
1432713,0,1
420268,2,1
1093202,2,1
174042,2,16
454024,2,1
1299648,0,2
1102890,0,1
830080,0,3
713610,1,1
218319,1,1
337930,1,1
948858,1,1
1329237,1,1
958141,0,1
1677211,2,1
49644,2,5
149255,2,1
1558861,2,3
261523,2,5
868906,0,1
1091075,0,1
1063262,1,1
873447,2,1
1032534,2,2
872220,2,1
1696241,2,1
1636831,2,1
777569,2,9
1131459,2,1
1217651,2,1
908701,2,1
92050,0,1
1151004,0,1
450480,0,1
762967,0,1
1049699,0,1
1463095,0,1
1597617,0,1
1566379,0,1
1704665,0,1
1042152,2,1
143662,0,1
110853,0,1
87371,0,1
332728,0,1
979372,0,1
829706,0,1
571289,0,1
1590665,0,1
331311,0,1
1497059,0,1
767423,0,1
671149,0,1
1694869,1,1
476222,1,1
1290415,1,2
1654895,0,5
1430839,0,3
313309,0,1
611229,0,6
308082,0,2
621166,0,2
1192739,0,4
358163,0,5
324419,0,2
732007,0,1
993726,1,2
1429034,1,4
289579,1,1
1336245,1,1
614954,0,2
1011516,0,1
467652,0,2
816350,0,12
1480639,2,1
1189771,2,1
505276,2,2
1243287,2,2
730200,2,2
309444,1,1
1289945,0,1
1679798,0,1
1583093,0,1
1106549,0,1
1364351,0,4
1195265,0,1
861290,2,1
880722,2,5
1300290,2,1
1488486,2,1
524175,2,1
836788,2,1
755010,2,1
1691119,2,1
680381,0,4
753000,1,1
690083,2,2
1693155,2,1
167520,1,1
726228,0,1
912856,0,1
912565,0,1
682371,2,1
492263,2,1
57289,0,1
1315224,1,1
1557328,2,1
978444,2,3
1475804,2,1
1375337,2,1
632392,2,2
1212069,2,1
454626,2,3
1224448,2,1
913735,2,1
1669946,0,2
909122,0,1
807681,0,2
999,0,1
1598902,0,1
1066654,0,1
1569612,0,1
1525032,0,1
459537,2,1
1229514,2,1
78676,2,1
901485,0,1
1346929,0,1
43742,0,1
727463,0,1
867716,0,1
536359,0,1
1395987,2,5
14147,2,1
1622784,2,13
148407,1,1
617562,1,1
583529,1,2
1166644,1,1
1606236,1,3
1395469,1,1
165012,0,1
675447,0,1
554934,0,1
87264,0,2
619018,0,1
1657600,1,1
1150127,1,1
555508,1,1
340193,1,1
1668309,0,2
1654835,0,1
805450,0,1
64361,2,1
498021,2,6
636054,2,3
441474,2,1
524870,1,3
149196,1,1
1631565,2,12
67218,0,1
1390038,0,2
543654,2,8
1061784,0,1
78081,0,1
1336925,2,2
160967,2,2
434135,2,1
141360,1,1
856452,0,1
1442253,0,1
1439577,0,1
845840,0,1
664601,0,1
1442143,2,1
114640,2,3
1610668,2,1
154006,0,1
388157,2,3
482757,2,1
891817,2,2
976346,2,1
651749,2,1
992575,2,1
607078,2,1
1686735,2,1
1665149,2,1
108148,2,1
1013881,2,2
1136703,2,2
625769,0,2
624495,0,1
425828,0,1
1593273,0,1
1488644,0,1
1190699,0,1
188491,0,1
157943,0,1
1637674,0,1
1540058,0,1
507283,0,2
1406626,0,2
752475,0,1
870152,2,1
1269223,2,1
163495,2,1
1109407,0,1
741167,0,1
1343834,0,2
1479086,0,2
1207748,0,1
569359,0,1
878812,0,1
978831,0,1
457747,0,1
221650,0,1
38777,0,1
1521831,0,1
989083,0,10
1351785,1,4
668057,1,1
1604728,1,4
270521,0,1
788472,1,1
959454,1,1
535952,1,1
1326207,1,1
593260,0,1
1493856,0,5
915321,0,1
1629618,0,7
157241,0,1
662311,0,6
549177,0,1
810393,0,1
1632492,2,9
333321,2,1
781073,2,1
841211,2,1
301296,2,1
61926,2,1
593028,1,2
1076590,1,1
308931,1,2
365587,0,1
317817,0,2
9841,0,1
1539011,2,1
475922,2,7
1612766,2,6
741385,2,1
1445493,2,1
70616,2,1
1404039,0,1
749076,0,1
975927,0,1
854270,0,1
1278413,0,1
83360,2,1
550923,0,2
878161,0,1
1357288,2,1
1668882,2,1
680914,2,1
804246,2,1
1017989,2,1
197306,2,2
899910,2,1
565542,2,1
1314591,2,2
1086508,0,1
1572130,0,2
67783,0,1
455420,0,1
622140,0,1
441761,0,1
1196688,0,1
619196,0,3
1402876,0,1
1050333,0,2
987791,0,1
1402213,0,4
1537479,0,1
889790,0,1
373219,2,1
84183,2,1
304146,2,1
294527,0,3
1650357,0,2
1064870,0,1
1273014,0,1
488400,0,1
42044,0,1
906858,0,1
383357,0,1
885505,0,1
559408,0,1
81873,0,1
1213733,0,1
540999,0,1
1563732,0,1
368440,0,2
1415798,2,9
1510222,2,15
1050239,1,1
1190103,0,4
1532024,0,1
1099335,1,1
1689911,1,1
334130,0,1
1615886,0,10
1629533,1,2
430117,1,1
732310,1,1
1557220,1,1
849964,1,1
1550293,1,1
111250,1,5
228572,1,1
1154908,1,1
1235502,0,1
68093,0,1
634596,0,1
512376,0,1
442114,0,4
443373,0,1
429301,2,5
1193561,2,11
1082188,2,1
649198,2,5
1050953,2,1
755525,2,1
129959,1,1
1070117,1,2
1665774,0,3
1660158,2,1
1700886,2,1
766575,2,1
1615103,2,1
518852,0,4
1024389,0,1
1629496,0,1
961190,1,1
802274,1,3
208407,2,2
856755,0,1
1703164,0,1
671912,0,1
876773,2,2
1394746,0,1
54976,0,1
598140,0,1
26099,0,1
29746,2,3
883114,2,3
871052,2,2
555615,2,1
189484,2,2
843973,2,4
521085,2,1
570655,2,1
110032,2,1
426329,0,2
1401915,0,1
1674708,2,1
515417,2,1
1197032,2,1
1197637,2,1
414214,2,1
303695,0,1
768191,0,2
938534,0,1
1061949,0,2
1084764,0,1
1122115,0,1
1362946,0,1
626339,0,1
739820,0,1
162119,0,2
1360374,0,1
372986,2,7
472055,1,1
1107594,1,11
319651,1,1
941960,1,1
605512,1,1
1513364,0,1
93301,1,4
883802,1,1
84610,1,3
1688000,1,1
7163,1,1
83197,0,1
571223,0,1
173903,0,24
61850,0,1
123938,0,1
1408251,0,5
1222902,2,16
1662093,2,2
1679253,2,8
1553225,2,1
822058,2,2
445148,2,5
492093,2,1
942451,2,3
981252,2,1
217277,0,3
628025,0,1
605262,0,3
1060386,0,1
1110667,1,2
327949,2,2
1003168,2,2
1307195,2,7
463080,0,1
1345560,0,1
1639847,1,1
1340360,1,1
1284212,2,1
1351006,2,1
1163301,2,1
463084,2,3
936142,2,1
149544,2,1
329060,2,1
1126833,2,1
922196,2,4
1245785,2,1
1572070,0,7
455459,0,2
426968,0,1
1111742,0,1
1070574,0,1
1243454,0,1
245998,0,1
1553356,0,1
376612,2,1
907562,2,1
1416058,2,1
1112832,0,1
1477109,0,1
767171,0,1
1106231,0,1
358223,0,1
521731,0,1
83878,0,1
1693862,0,1
1503962,0,1
469202,0,1
1063607,0,1
524247,2,1
1175006,0,4
1416908,1,1
861916,1,1
789466,1,1
1261597,0,1
524382,0,2
459319,0,6
903057,0,4
536687,1,1
1327115,1,1
897671,1,1
574064,1,1
1090025,1,1
1635809,1,1
1431740,1,1
140166,0,1
1153224,0,1
1271516,0,1
1357162,0,2
1283307,2,3
795197,2,1
1033610,2,2
1189302,0,1
47884,2,18
1172751,2,1
680414,0,1
741218,0,1
821988,0,1
451543,2,1
407150,1,1
356218,1,1
1673010,1,1
1418420,0,1
67301,2,2
641096,2,7
313395,2,1
1054856,0,1
1049583,0,1
1701418,1,1
961460,1,3
137513,1,1
779061,1,1
1662536,2,2
1629080,2,2
283211,2,1
758957,2,1
1110034,2,1
432619,2,1
734034,2,1
287004,2,5
471689,2,1
299106,2,1
455232,2,1
1314463,2,1
755732,2,1
819400,2,1
394740,2,1
351616,0,1
441331,0,1
1108972,0,2
242255,0,2
1069207,0,1
1382085,0,1
794094,0,1
1216866,0,1
1597217,0,2
704836,2,1
1328730,2,1
1559957,2,1
1460844,2,1
246973,0,1
243859,0,1
596382,0,1
1095299,0,1
164096,0,1
426976,0,3
1255687,0,5
1599065,0,1
762633,0,1
1534031,0,1
359729,0,1
466059,0,43
221712,0,2
508666,2,17
443163,1,2
1091255,0,6
756639,0,8
488988,0,1
1062506,1,1
1705166,1,1
502998,1,1
550371,1,1
95888,1,1
107579,1,1
354027,1,1
153593,0,2
1132166,0,2
320694,0,1
885175,0,1
1176385,2,2
1681917,2,1
1541302,2,2
1712345,1,1
400325,0,1
649861,0,1
460627,2,3
1510099,2,1
85961,2,2
356028,2,1
566942,2,1
1206952,0,2
255651,0,1
835855,0,1
1356554,0,1
405598,1,1
536687,0,1
1649240,0,1
225425,2,3
824592,0,1
871487,1,1
516290,1,1
422893,2,1
1225723,2,1
946206,2,1
1305463,2,1
92709,2,1
1318015,2,1
675162,2,1
1687340,2,2
1209010,2,1
1018712,2,1
779652,2,1
1135638,2,1
1051300,2,1
1164051,2,1
1370889,0,2
1161521,0,5
389918,0,5
625031,0,1
1048826,0,1
1506287,0,1
375018,0,1
1145491,0,1
767236,0,2
763690,2,1
1277887,2,1
759471,2,2
784520,0,1
306336,0,1
949262,0,1
1528733,0,1
416736,0,1
1080234,0,1
1657933,0,1
768296,0,1
274920,0,1
22857,0,2
581211,0,1
1437441,0,1
1190093,0,1
524733,2,4
179366,2,1
1503661,1,4
1161414,0,6
1193003,1,2
1517929,1,1
735505,0,1
1604579,0,4
192138,0,1
1156563,0,1
1579065,0,2
1440831,0,1
215670,0,6
1679134,1,1
332646,1,1
1339272,1,1
1544970,0,4
1027083,0,1
837637,0,1
1626141,0,1
1548038,0,1
240625,2,1
1167357,2,1
1273022,2,1
1552830,2,1
418828,2,4
984628,2,1
621252,2,1
161769,0,2
1315131,0,1
231837,2,8
417771,2,2
668951,0,2
504592,0,1
287031,0,1
955112,1,2
1213042,1,1
612216,2,1
1120060,2,1
460723,2,1
690019,2,1
1575299,0,4
733700,1,1
1144045,1,1
1073800,2,3
1116151,2,1
513072,2,1
999530,2,1
493151,2,2
468283,2,4
1450778,2,1
286176,2,1
966558,2,1
1174809,2,1
39983,0,3
1432233,0,2
765867,0,1
471278,0,1
935238,0,2
525730,0,1
1554874,0,1
1181963,0,1
747023,2,1
292302,2,1
659548,0,1
580868,0,1
1330300,0,1
1539337,0,1
776177,0,1
917221,0,12
1024965,0,2
1604769,2,6
23580,1,2
1686268,1,1
1012855,1,1
1680993,1,1
1044344,1,1
884692,0,1
405178,0,2
308058,0,10
604755,1,1
94180,1,1
1621104,1,1
162506,0,1
636419,0,1
638666,0,1
575975,0,1
805614,0,1
505203,0,1
448905,0,1
1189759,0,1
363034,0,7
1014074,0,1
1479900,2,26
412240,2,1
1061319,2,1
488601,0,1
834708,2,1
1535303,2,11
1546002,2,1
924437,2,16
796390,2,12
378916,2,1
1619933,2,1
831409,0,1
1205603,0,1
1536200,0,2
948127,1,2
567294,1,1
1506342,1,1
1442253,1,1
1396334,0,1
1643536,2,6
547408,2,1
320536,2,1
125202,1,1
1110773,2,6
905075,2,5
198106,2,1
656478,2,5
431463,2,3
1100393,2,2
1346364,0,1
427636,0,1
525324,0,1
442257,0,2
537759,0,1
976378,0,1
1499170,0,1
1501721,2,1
952816,2,1
866895,2,1
534262,2,1
598851,2,1
878898,2,1
1152277,0,1
1486083,0,2
1518928,0,1
958070,0,1
1088808,0,1
1081386,0,2
177228,0,1
703062,0,3
1233291,2,5
1674341,2,5
666067,1,2
552823,1,3
515542,1,1
1417311,1,1
832523,2,1
647889,1,1
143318,1,1
966956,0,2
1062282,0,1
394952,0,7
876484,0,1
574732,0,12
1263423,0,5
126806,1,1
1623185,1,1
1004977,1,1
505599,1,1
1555647,1,1
437537,0,3
1594744,0,1
662407,0,4
809356,2,1
1490272,2,1
837742,2,1
523688,2,1
68547,2,1
1489686,2,1
507307,2,3
740164,1,1
1097187,0,1
1494540,0,1
1258601,0,2
840172,0,7
519291,2,1
1397702,2,1
293888,2,4
1382635,2,1
537911,2,1
929738,0,1
928127,0,1
1349170,0,1
700320,1,5
557304,1,1
278702,1,1
1325517,2,2
1258601,1,1
533515,0,1
845306,0,1
822385,2,2
915142,0,2
278257,1,1
375728,1,1
781304,1,1
622070,2,7
1110239,2,1
586618,2,1
273126,2,1
245945,2,1
1679983,2,1
471931,2,4
1094399,2,1
145538,2,1
687395,2,1
1183241,2,1
718849,2,1
1543233,2,1
1015899,2,1
1230686,2,1
1477673,0,2
469305,0,1
469803,0,1
449798,0,1
1288624,0,1
1500197,0,1
487481,0,1
239254,0,2
1585034,0,1
1568051,0,1
1597183,0,1
1682226,2,2
1612741,0,2
1675658,0,1
1100264,0,1
232701,0,1
713888,0,1
635123,0,2
1662801,0,1
1652699,0,23
1048821,2,1
10285,2,3
59627,2,6
728447,2,7
1148289,1,5
1269241,0,1
1506036,0,3
1487930,0,1
1657956,1,1
1665372,1,5
325849,1,2
413909,1,1
1629642,1,1
191835,0,1
825099,0,1
290916,0,1
477008,0,7
689116,1,1
1509037,0,1
1648038,0,2
1132731,0,1
82982,2,1
721400,2,1
1076572,2,2
148398,2,1
1036383,2,2
1615706,1,1
459872,1,1
167816,0,8
744663,0,3
1151258,0,1
1130725,0,2
1120221,0,1
805282,2,1
1248121,2,3
922323,2,2
1274123,2,2
721514,0,1
532257,0,2
1313568,0,1
706881,0,1
1262946,0,1
367721,0,5
1015628,0,1
1647204,0,1
733738,0,1
914538,1,1
1656632,1,1
478653,2,1
891048,2,1
1602127,1,1
858217,0,1
1061298,0,5
318950,0,1
1583324,0,1
976050,2,2
1014374,2,1
202217,0,1
69073,0,1
374822,2,1
506166,2,2
126880,2,1
934304,2,1
606890,2,2
471502,2,2
1001638,2,2
926353,2,1
526491,2,1
1119436,2,1
589941,2,1
446797,2,1
1051841,2,1
64286,0,1
660057,0,2
1453475,0,1
1067498,0,2
1169271,0,1
86166,0,1
679946,0,1
1594236,2,1
275927,2,1
460601,2,1
95797,0,1
602197,0,1
1362314,0,1
582967,0,1
131300,0,2
1048315,0,2
402639,0,1
671319,0,3
555329,0,1
623706,0,1
651927,0,1
391625,0,1
1210309,0,1
626598,0,1
1113579,0,1
375795,0,2
1090025,2,9
1358069,1,1
36107,1,1
305225,0,2
531773,1,1
1014374,1,1
24505,1,3
417010,1,1
1528250,0,5
1604610,0,3
863011,0,2
1666614,0,1
264363,0,3
145422,1,1
1602638,1,1
491856,1,1
836251,1,1
575691,1,1
506291,1,1
39347,1,1
577543,0,1
1504083,0,1
803482,0,1
84569,0,1
1284487,2,1
43512,2,1
699138,1,4
876768,0,1
1272179,0,1
1412785,0,2
1085942,0,2
1524848,2,1
105879,0,1
1120305,0,3
660036,0,1
122232,1,1
1096870,2,2
805210,2,1
1175488,1,1
149469,1,1
1631535,1,1
1152499,2,1
250216,0,1
795359,0,1
54940,0,1
964122,2,2
293881,2,1
261781,2,1
618886,2,2
213249,2,2
1323372,2,4
179196,2,3
1464934,2,7
1150296,2,1
644514,2,3
1524547,2,2
1100387,2,1
1519324,2,1
1069942,0,1
1620271,0,1
439518,0,1
1221068,0,1
1532442,0,2
1141634,2,1
910637,0,1
547462,0,1
695932,0,2
1038345,0,1
189384,2,2
52878,2,8
794141,2,1
1603238,1,1
631384,1,1
55522,0,5
503628,1,1
1632360,1,1
1007442,0,2
110423,0,1
97085,1,1
1123489,1,1
1101110,1,1
537733,0,1
209203,0,2
364578,2,3
811550,2,2
546756,2,1
716400,2,1
874288,1,1
318849,0,1
1639042,0,1
831462,2,28
1036331,2,3
1655859,2,1
1480655,2,10
1448955,2,3
1131594,2,1
471815,2,3
250660,2,2
853867,0,2
788577,0,2
1203918,0,1
1660340,2,1
759649,1,1
74620,2,1
117935,2,1
1481110,2,1
225429,2,1
1379104,2,1
93794,0,1
430803,0,1
208772,1,1
634450,1,1
1633757,1,1
1036336,2,1
433149,2,1
822446,2,1
822520,2,1
1453249,2,2
202688,2,1
1391779,2,1
253130,2,1
499607,2,1
1113824,2,1
149866,2,1
1646387,0,1
750147,0,1
523467,0,2
662774,0,4
774817,0,4
1257901,0,1
1432638,0,1
86478,2,1
292079,2,1
705198,2,1
105883,2,1
1317729,0,1
520265,0,1
1563079,0,2
1533503,0,1
547868,1,1
1499305,2,1
560270,0,1
1613919,1,1
1256383,0,2
298732,1,1
1052472,1,1
1007969,1,1
13791,0,1
422403,0,1
420676,0,1
793368,0,6
708915,0,5
127997,1,2
139507,1,2
149048,1,2
1090046,1,1
287821,0,1
1705170,0,1
1062192,0,1
632893,0,10
799612,0,3
1035464,0,1
1253443,2,1
982785,2,12
1295734,2,4
1669523,2,1
1042426,2,1
459660,1,1
129596,1,1
1624015,2,1
231976,2,1
188466,2,2
1170933,2,1
1486455,2,2
1633101,2,3
556447,2,1
329464,2,2
448079,2,1
275590,2,1
86726,2,1
51424,2,1
1031904,2,3
1080630,2,1
1015126,2,2
1063577,2,1
532705,2,1
1610164,2,3
468066,2,1
1206885,2,1
120057,0,1
1419775,0,2
1127394,0,1
440901,0,1
1588973,0,1
1310958,0,1
650329,2,1
288499,2,1
393801,2,1
438264,2,1
762281,2,1
790952,0,1
586517,0,1
1497968,0,1
610000,0,1
447015,0,2
1471407,0,1
1297291,0,1
1410304,0,1
1243776,0,1
647347,0,2
794476,0,4
1193776,2,5
140118,2,2
49846,2,1
1162622,1,1
95172,1,3
247743,1,1
218540,0,1
68688,0,5
786128,0,1
1175212,1,3
517888,1,1
1612923,1,1
1654895,1,1
448217,1,1
1186909,1,1
1158132,0,1
984033,0,2
314391,0,1
406502,0,12
622146,0,1
1673827,0,1
417108,0,1
48290,0,2
402782,2,5
291263,2,1
457709,2,1
646772,2,1
1398884,2,1
539607,2,2
84112,2,3
527469,2,1
550348,2,1
793159,2,1
1011319,2,1
1283553,2,1
42158,2,13
1613857,0,3
1157259,0,1
1378581,0,1
1537339,0,4
1153233,0,1
1329121,0,1
1492967,2,1
1663159,2,1
1204081,2,4
588171,2,1
1611711,2,1
1026008,2,1
499435,2,2
246864,0,2
548111,0,2
339713,0,1
1097248,0,1
543710,0,1
1539931,1,2
648814,1,2
503366,1,1
483848,0,1
1386803,0,1
1045148,0,1
913114,0,1
500296,2,1
1318602,2,12
959481,2,1
1380300,2,3
1291420,2,1
250990,0,1
883773,2,1
1110596,2,1
550029,2,5
1347120,2,1
200919,2,1
543653,2,4
983859,2,2
1199416,2,2
1231054,0,1
110479,0,2
426233,0,2
439493,0,1
53843,0,1
588445,0,2
1498148,0,1
1521471,0,1
1553951,0,2
1053837,2,1
464099,2,1
95033,2,1
800910,0,2
1268896,0,1
652282,0,1
1408999,0,1
1497190,0,1
1541144,0,1
1158590,0,1
600943,0,1
1287030,0,1
266587,0,1
1562696,0,2
381020,0,3
464505,0,1
1461244,0,1
252142,2,1
1669305,2,9
1308193,1,1
501678,1,1
92005,1,1
491266,1,2
308092,0,1
1115630,1,1
487373,0,6
308036,0,6
1119348,0,3
1696762,0,1
1546111,0,5
1105725,0,1
779274,0,2
415689,1,1
1694191,1,1
1306667,1,1
1621674,1,1
1033918,0,1
278653,0,1
1686354,0,1
947905,0,1
1212098,0,1
975037,0,1
144713,2,9
191701,2,2
1095311,2,1
156114,2,2
36971,2,1
318094,2,1
1476361,1,2
1330449,0,1
1244103,0,2
1125098,0,1
1227542,0,1
689765,2,2
591035,2,5
42582,2,1
1317906,2,3
1299358,2,1
565014,0,1
355481,1,1
1399735,2,1
794268,2,1
507212,0,2
1154985,2,10
45562,2,1
185679,2,1
803302,2,5
772190,0,1
1073869,0,1
448195,1,1
