id,title,year,venue_id
180696,Relative 3D regularized B-spline surface reconstruction through image sequences,1994,1
180697,Intrinsic stabilizers of planar curves,1994,1
180698,Affine and projective normalization of planar curves and regions,1994,1
180699,Area and length preserving geometric invariant scale-spaces,1994,1
180700,Invariants of 6 points from 3 uncalibrated images,1994,1
180701,A common framework for kinetic depth, reconstruction and motion for deformable objects,1994,1
272309,Proceedings of the 1997 conference on Advances in neural information processing systems 10,1998,5
272315,Synchronized auditory and cognitive 40Hz attentional streams, and the impact of rhythmic expectation on auditory scene analysis,1998,5
272316,On parallel versus serial processing: a computational study of visual search,1998,5
272318,Task and spatial frequency effects on face specialization,1998,5
272319,Neural basis of object-centered representations,1998,5
272321,A neural network model of naive preference and filial imprinting in the domestic chick,1998,5
272323,Adaptation in speech motor control,1998,5
272325,Learning human-like knowledge by singular value decomposition: a progress report,1998,5
272326,Multi-modular associative memory,1998,5
272327,A superadditive-impairment theory of optic aphasia,1998,5
272328,Serial order in reading aloud: connectionist models and neighborhood structure,1998,5
272329,A hippocampal model of recognition memory,1998,5
272330,Recurrent neural networks can learn to implement symbol-sensitive counting,1998,5
272332,Comparison of human and machine word recognition,1998,5
272336,Coding of naturalistic stimuli by auditory midbrain neurons,1998,5
272338,Refractoriness and neural precision,1998,5
272340,Statistical models of conditioning,1998,5
272342,Characterizing neurons in the primary auditory cortex of the awake primate using reverse correlation,1998,5
272345,Using Helmholtz machines to analyze multi-channel neuronal recordings,1998,5
272348,Instabilities in eye movement control: a model of periodic alternating nystagmus,1998,5
272349,Hippocampal model of rat spatial abilities using temporal difference learning,1998,5
272350,Gradients for retinotectal mapping,1998,5
272352,A mathematical model of axon guidance by diffusible factors,1998,5
272354,Computing with action potentials,1998,5
272356,A model of early visual processing,1998,5
272358,Perturbative M-sequences for auditory systems identification,1998,5
272360,Effects of spike timing underlying binocular integration and rivalry in a neural model of early visual cortex,1998,5
272361,Dynamic stochastic synapses as computational units,1998,5
272365,Synaptic transmission: an information-theoretic perspective,1998,5
272367,Toward a single-cell account for binocular disparity tuning: an energy model may be hiding in your dendrites,1998,5
272370,Just one view: invariances in inferotemporal cell tuning,1998,5
272371,On the separation of signals from neighboring cells in tetrode recordings,1998,5
272373,Independent component analysis for identification of artifacts in magnetoencephalographic recordings,1998,5
272375,Modeling complex cells in an awake macaque during natural image viewing,1998,5
272377,The canonical distortion measure in feature space and 1-NN classification,1998,5
272379,Multiple threshold neural logic,1998,5
272381,Selecting weighting factors in logarithmic opinion pools,1998,5
272383,New approximations of differential entropy for independent component analysis and projection pursuit,1998,5
272385,Boltzmann machine learning using mean field theory and linear response correction,1998,5
272386,Relative loss bounds for multidimensional regression problems,1998,5
272388,Asymptotic theory for regularization: one-dimensional linear case,1998,5
272389,Two approaches to optimal annealing,1998,5
272391,Structural risk minimization for nonparametric time series prediction,1998,5
272394,Analytical study of the interplay between architecture and predictability,1998,5
272397,Globally optimal on-line learning rules,1998,5
272401,Minimax and Hamiltonian dynamics of excitatory-inhibitory networks,1998,5
272403,Data-dependent structural risk minimisation for perceptron decision trees,1998,5
272405,From regularization operators to support vector kernels,1998,5
272408,The rectified Gaussian distribution,1998,5
272410,Online learning from finite training sets in nonlinear networks,1998,5
272412,Competitive on-line linear regression,1998,5
272413,On the infeasibility of training neural networks with small squared errors,1998,5
272415,The storage capacity of a fully-connected committee machine,1998,5
272418,The efficiency and the robustness of natural gradient descent learning rule,1998,5
272501,Generalization in decision trees and DNF: does size matter?,1998,5
272502,Ensemble learning for multi-layer networks,1998,5
272503,Radial basis functions: a Bayesian treatment,1998,5
272504,Shared context probabilistic transducers,1998,5
272505,Approximating posterior distributions in belief networks using mixtures,1998,5
272506,Receptive field formation in natural scene environments: comparison of single cell learning rules,1998,5
272507,An annealed self-organizing map for source channel coding,1998,5
272508,Incorporating test inputs into learning,1998,5
272509,On efficient heuristic ranking of hypotheses,1998,5
272510,Learning to order things,1998,5
272511,Regularisation in sequential learning algorithms,1998,5
272512,Agnostic classification of Markovian sequences,1998,5
272513,Ensemble and modular approaches for face detection: a comparison,1998,5
272514,A revolution: belief propagation in graphs with cycles,1998,5
272515,Hierarchical non-linear factor analysis and topographic maps,1998,5
272516,Regression with input-dependent noise: a Gaussian process treatment,1998,5
272517,Linear concepts and hidden variables: an empirical study,1998,5
272518,Classification by pairwise coupling,1998,5
272519,Unsupervised on-line learning of decision trees for hierarchical data analysis,1998,5
272520,Nonlinear Markov networks for continuous variables,1998,5
272521,Active data clustering,1998,5
272522,Function approximation with the sweeping hinge algorithm,1998,5
272523,The error coding and substitution PaCTs,1998,5
272524,S-map: a network with a simple self-organization algorithm for generative topographic mappings,1998,5
272525,Learning nonlinear overcomplete representations for efficient coding,1998,5
272526,Factorizing multivariate function classes,1998,5
272527,A framework for multiple-instance learning,1998,5
272528,An application of reversible-jump MCMC to multivariate spherical Gaussian mixtures,1998,5
272529,Estimating dependency structure as a hidden variable,1998,5
272530,Combining classifiers using correspondence analysis,1998,5
272531,Learning path distributions using nonequilibrium diffusion networks,1998,5
272532,Learning generative models with the up-propagation algorithm,1998,5
272533,An incremental nearest neighbor algorithm with queries,1998,5
