author_id_1,author_id_2,n_colab
58704,393378,3
58704,426383,2
58704,427607,1
58704,652663,1
58704,656573,2
58704,820260,1
58704,869849,1
58704,894309,1
58704,903516,1
58704,908625,1
58704,991652,2
58704,1018371,1
58704,1114517,2
58704,1133396,1
58704,1196663,2
58704,1208155,1
58704,1286644,2
58704,1312047,1
58704,1460851,1
58704,1466604,1
58704,1610164,3
58704,1629080,1
58710,325136,1
58710,1520194,1
58710,1583977,1
58819,345189,1
58819,1312091,1
58925,932824,1
59117,81325,1
59117,231837,1
59117,232815,1
59117,301312,2
59117,524175,1
59117,1191812,1
59117,1206667,1
59117,1381125,1
59117,1559322,1
59136,70079,1
59214,196954,1
59214,304909,1
59214,504588,1
59214,525274,1
59214,1006165,1
59214,1081023,1
59214,1095846,1
59214,1336157,1
59214,1354487,1
59214,1466580,4
59214,1602874,1
59214,1696242,1
59420,621348,1
59436,94707,1
59436,191434,1
59436,346314,1
59436,353510,1
59436,710259,1
59436,955389,1
59436,995035,1
59436,1069471,1
59436,1395947,1
59436,1428275,1
59436,1632920,1
59436,1664972,1
59482,458434,1
59482,523070,2
59599,382933,1
59599,510157,1
59599,873283,1
59611,591284,3
59611,830260,1
59611,833098,1
59611,875089,1
59611,1076978,1
59611,1605837,1
59611,1639042,1
59614,523664,1
59614,1135531,1
59614,1182851,1
59627,592110,1
59627,617814,6
59627,626127,5
59627,925939,1
59627,1155184,1
59627,1193763,4
59627,1352890,1
59627,1379520,1
59627,1402301,1
59648,112055,2
59648,274852,2
59648,1307249,1
59795,182960,1
59795,231565,1
59795,997992,1
59795,1260730,1
59795,1324013,1
59943,303450,2
59943,530358,2
59943,1677386,2
60082,143684,1
60185,178837,1
60185,218540,1
60185,666498,1
60185,1074844,1
60185,1252953,1
60185,1599196,1
60300,67218,1
60300,133998,1
60300,251114,1
60300,344124,1
60300,558832,1
60300,693041,1
60300,1203844,1
60300,1336993,1
60336,301896,1
60336,305255,1
60336,1126385,1
60336,1323519,1
60382,510843,1
60382,1546002,1
60425,840172,1
60425,1024326,1
60425,1693277,1
60445,75423,1
60445,842800,1
60470,506190,1
60594,142466,1
60594,605262,2
60594,775624,1
60786,448775,1
60786,1119781,1
60831,929627,1
61452,127182,1
61452,524870,2
61452,596053,2
61452,743994,2
61452,948134,1
61452,949666,2
61452,1016632,1
61452,1222902,1
61452,1388006,2
61452,1415728,2
61452,1694572,1
61452,1712345,1
61580,104504,1
61580,1174864,1
61580,1523011,1
61652,591284,1
61707,326637,1
61707,1417840,2
61850,1056385,1
61879,422248,1
61926,1316561,1
61973,512833,1
61973,518341,1
61973,543968,2
61973,1101856,2
61973,1161414,2
62099,106304,1
62099,127383,1
62099,148398,1
62099,173635,1
62099,179063,6
62099,268389,1
62099,282043,1
62099,329464,1
62099,369815,4
62099,375782,3
62099,419410,1
62099,804273,1
62099,830170,1
62099,1043807,4
62099,1118811,1
62099,1120524,1
62099,1132741,1
62099,1193561,3
62099,1215852,2
62099,1260754,2
62099,1297062,1
62099,1308793,2
62099,1361411,1
62099,1368668,1
62099,1522729,1
62099,1696241,1
62329,83043,1
62329,1230702,1
62429,159413,1
62429,849624,1
62429,1267245,1
62725,429199,1
62725,912382,1
62725,989083,1
62725,1084056,2
62725,1240079,1
62725,1259799,1
62725,1383334,1
62725,1513201,1
62725,1632312,1
62725,1645402,1
62730,1240079,1
62752,150281,1
62752,482470,1
62752,534512,3
62752,1342421,1
62752,1688220,1
62862,1040769,1
62889,160038,1
62889,409469,1
62889,411831,1
62889,538213,1
62889,1522439,1
63158,151920,1
63158,241621,1
63158,522223,3
63158,536933,1
63158,913606,1
63158,1164051,1
63158,1231159,4
63158,1374746,1
63158,1611238,1
63806,270737,1
63806,517342,1
64061,510984,1
64061,947905,1
64061,1170723,1
64061,1498454,1
64286,76079,1
64286,1541003,1
64286,1544706,1
64318,862874,1
64318,1703489,1
64426,98557,1
64426,125079,1
64426,190907,1
64426,194983,1
64426,195501,1
64426,205420,1
64426,223952,1
64426,317587,1
64426,317660,1
64426,320536,1
64426,324421,1
64426,325565,1
64426,393265,1
64426,469982,1
64426,860798,1
64426,991652,1
64426,1640034,1
64426,1652281,1
64426,1688088,1
64540,1251366,1
64564,740368,1
64564,1519651,1
64667,95996,1
64667,922337,1
64667,1572130,1
64746,80949,1
64746,83044,1
64746,790972,2
64746,1258601,1
64746,1697238,1
64834,866984,1
64834,1534122,1
64892,538152,2
64892,1361672,2
65305,346354,1
65305,667435,1
65305,1019570,1
65305,1025555,1
65537,635823,2
65537,989221,1
65537,1379870,2
65827,1379870,1
66214,662076,1
66214,909853,1
66214,914209,1
66214,1572070,1
66214,1596728,1
66214,1640181,1
66456,263100,1
66456,288494,1
66456,388088,1
66564,90897,1
66564,193424,1
66564,1338876,1
66710,93813,1
66710,705583,1
66922,1695710,1
66922,1699523,1
67182,848271,1
67182,1196163,1
67218,133998,1
67218,251114,1
67218,344124,1
67218,558832,1
67218,693041,1
67218,1203844,1
67218,1336993,1
67226,929627,1
67226,1089877,1
67290,251114,1
67290,567853,1
67301,162173,1
67301,162273,1
67301,805338,1
67301,1195367,1
67301,1669161,1
67310,1123954,1
67310,1172294,1
67373,1358703,2
67373,1423112,1
67373,1586317,1
67706,221780,1
67706,811706,1
67706,1065455,1
67721,258080,1
67721,567678,1
67783,1691606,1
67859,134034,1
67859,364174,1
67859,612916,1
67859,781676,1
67859,931140,1
67859,1108438,1
67859,1214358,1
67859,1347156,1
67859,1355970,1
67859,1437635,1
67859,1542228,1
67859,1548561,1
67916,375018,1
67916,444524,1
67916,1097281,1
67957,101675,1
67957,152310,1
67957,190198,1
67957,1613860,1
68061,417357,1
68061,875089,1
68061,1376891,1
68093,415858,1
68093,606586,1
68413,335900,2
68532,1687700,1
68623,327949,2
68623,486396,1
68623,1448869,1
68623,1535197,1
68688,332548,1
68688,611229,1
68688,913019,1
68688,913481,1
68688,1194519,1
68688,1417840,2
68688,1615886,1
68688,1645786,1
68688,1650436,2
68688,1665534,1
68771,368501,1
68771,445304,1
68775,350153,1
68775,1111973,1
68922,407780,2
68922,417771,2
68922,526246,1
68922,538323,1
68922,1136650,1
68922,1336711,1
68922,1575023,1
68922,1601260,1
68935,711217,1
68935,1001759,2
68960,531177,1
68960,1152016,1
68983,454936,1
68983,822520,1
68983,1077958,1
68983,1215254,1
68987,318257,1
68987,391646,1
68987,582997,1
68987,801809,1
68987,1559957,1
68987,1597022,1
69072,298727,2
69072,507807,2
69072,881812,1
69072,1168764,1
69298,149048,2
69298,159006,1
69298,363948,1
69298,442034,1
69298,909247,1
69298,959027,1
69298,1008637,1
69298,1097664,1
69298,1110667,2
69321,111860,1
69321,154919,1
69321,568325,1
69593,93649,1
69593,109571,1
69593,324859,1
69593,458818,1
69593,473858,1
69593,487192,2
69593,510271,1
69593,591660,1
69593,801414,1
69593,864216,1
69593,905075,1
69593,1017989,1
69593,1034397,1
69593,1102663,1
69593,1290047,1
69593,1301513,1
69593,1352912,1
69593,1455131,1
69593,1467769,1
69593,1482411,1
69593,1567735,1
69593,1669305,3
69654,380617,1
69654,553417,1
69654,608456,1
69654,1606236,1
69885,531304,1
69885,591284,1
69885,833098,1
69951,380231,1
69951,1214835,1
70088,310232,1
70088,1285442,1
70088,1607573,1
70301,364430,1
70301,438636,1
70301,455232,1
70301,498496,1
70301,717693,2
70301,848486,1
70301,898478,1
70301,950607,1
70301,1027446,1
70301,1055485,1
70301,1133396,1
70301,1460351,1
70301,1460851,2
70301,1535303,1
70304,96636,1
70304,227290,1
70304,693076,1
70304,753403,1
70304,840458,1
70304,1074844,2
70304,1194519,2
70304,1441039,1
70304,1508221,1
70304,1527367,2
70420,233106,2
70420,401334,2
70420,820036,2
70562,329817,1
70562,341250,1
70562,414852,1
70562,466059,4
70562,498728,1
70562,647779,1
70562,771887,1
70562,832273,1
70562,868927,1
70562,990857,2
70562,1015715,3
70562,1046398,1
70562,1124747,1
70562,1152330,2
70562,1169909,4
70562,1194519,15
70562,1226323,1
70562,1242123,1
70562,1328465,1
70562,1333706,1
70562,1412700,1
70562,1652699,1
70616,821570,1
70618,891547,1
70618,1147068,1
70618,1151683,1
70662,121131,1
70662,320753,1
70662,1057571,1
70662,1170605,1
70807,302736,1
70807,316780,1
70807,400843,1
70807,428848,1
70807,457072,1
70807,964158,1
70807,1524221,1
70889,321501,1
70889,364643,1
70889,370749,1
70889,453495,1
70889,538055,1
70889,991524,1
70889,991552,1
70889,1295033,1
70889,1354463,1
70889,1469840,1
70889,1620859,1
70891,143260,1
70891,151531,1
70891,305388,1
70891,1145676,1
70979,847570,1
71078,740023,1
71078,1534814,1
71078,1608333,1
71288,1141585,1
71354,1524547,1
71471,137329,1
71471,207798,1
71471,238897,2
71471,287881,1
71471,313994,1
71471,344418,1
71471,420206,1
71471,554203,5
71471,741075,1
71471,848486,3
71471,880722,3
71471,897496,3
71471,1077615,3
71471,1136380,1
71471,1139032,1
71471,1524221,3
71471,1535303,2
71559,891503,1
71559,1485478,1
71681,211530,1
71681,1533098,1
71681,1546480,1
71936,118190,1
71936,307345,1
71957,370466,1
71957,447531,1
71957,539498,1
71957,715157,1
71957,730502,1
71957,1237504,1
71957,1305969,2
71957,1460351,1
72746,792850,1
72746,1193287,1
72747,1252312,1
72747,1682226,1
72883,709882,1
73034,93862,1
73034,142623,1
73034,792119,1
73050,1629915,1
73066,126706,1
73066,226161,1
73066,227884,1
73066,236076,1
73066,290090,2
73066,615446,1
73066,876773,2
73066,1030030,1
73066,1438738,1
73066,1627539,1
73109,921539,1
73109,1402283,1
73109,1677917,1
73250,656646,1
73250,1394926,1
73250,1489865,1
73339,161824,1
73339,468977,1
73339,667435,1
73339,1110090,1
73364,1614929,1
73389,481308,1
73389,1175691,1
73389,1538081,1
73860,74890,1
73860,89715,1
73860,1366752,1
73860,1462658,1
73861,1585034,1
73895,476316,1
73895,766835,1
73895,1256454,1
73895,1291005,1
73895,1473558,1
73895,1488137,1
74083,115640,1
74083,527412,2
74083,805614,1
74083,1341872,5
74141,862168,1
74157,586938,1
74157,813100,1
74203,566061,1
74203,1275963,1
74203,1574541,1
74259,917018,1
74259,1227515,1
74384,825663,1
74384,1425829,1
74460,1152330,1
74560,193881,1
74560,1147111,1
74620,172610,1
74620,260599,1
74620,409211,1
74620,503276,1
74620,699138,3
74620,830165,1
74620,1076590,1
74620,1195760,1
74695,85619,1
74695,778139,1
74695,825663,1
74695,1679245,1
74703,173903,1
74703,508405,1
74730,273913,1
74730,318863,1
74730,869333,1
74730,1372086,1
74730,1484928,1
74730,1573607,1
74878,148354,1
74878,164316,1
74878,490798,1
74878,589241,1
74878,1480696,1
74890,89715,1
74890,1366752,1
74890,1462658,1
75110,668273,1
75110,680381,1
75163,86912,1
75163,566321,1
75163,874723,1
75423,842800,1
76079,1466451,2
76079,1541003,1
76079,1544706,1
76079,1611281,2
76079,1645408,1
76300,412851,1
76300,1441601,1
76355,272782,1
76686,1444829,1
76686,1535374,1
77324,1062154,2
77324,1178585,1
77324,1228990,1
77324,1355853,1
77324,1547257,1
77324,1660651,1
77631,839850,1
77631,913039,1
77697,323120,1
77697,432187,1
77861,1390976,1
77900,842981,1
77900,1542353,1
77900,1673762,1
77911,135421,1
77911,841366,1
77911,1387821,1
78081,1635196,1
78548,431885,1
78548,505499,1
78560,98344,2
78560,807721,1
78560,996887,1
78560,1530400,1
78560,1577478,1
78560,1615874,2
78676,774817,1
78676,1101514,1
78676,1169863,1
78676,1188905,1
78676,1318602,1
78676,1650445,1
78676,1682226,3
78676,1682645,1
78725,163186,1
78725,435556,1
78725,904222,1
78935,702158,1
78935,1072077,1
79071,121569,2
79071,136339,4
79071,162042,4
79071,212288,4
79071,239784,2
79071,358570,1
79071,379400,2
79071,427966,2
79071,431572,5
79071,454159,5
79071,537454,1
79071,539505,2
79071,541992,2
79071,607693,1
79071,794151,1
79071,801111,2
79071,805339,2
79071,895042,2
79071,933463,1
79071,934933,2
79071,964122,1
79071,1003168,1
79071,1015899,1
79071,1027403,1
79071,1027487,2
79071,1042152,1
79071,1093731,1
79071,1102663,1
79071,1131204,6
79071,1175007,1
79071,1265519,1
79071,1307195,3
79071,1317906,2
79071,1327421,1
79071,1337695,1
79071,1493948,3
79071,1501721,1
79071,1513350,3
79071,1598753,1
79096,223751,2
79096,1178868,2
79096,1650436,2
79256,222294,3
79256,369718,1
79256,1246538,1
79256,1554109,1
79454,457694,1
79454,985597,1
79599,440717,1
79599,811494,1
79599,1686498,1
79940,450551,1
79940,653886,1
79940,863222,1
79940,1335640,1
79947,623158,1
79947,912967,2
79947,987479,1
80539,615671,1
80539,664155,2
80740,1499827,1
80740,1537636,1
80842,179063,1
80842,461109,1
80907,126794,1
80907,144663,1
80907,176992,1
80907,303223,1
80907,313561,1
80907,460627,1
80907,502893,1
80907,1202555,1
80907,1323047,1
80907,1620784,1
80907,1629453,1
80907,1648356,2
81258,439213,1
81258,600355,1
81258,635163,1
81325,301312,1
81325,1191812,1
81325,1381125,1
81325,1559322,1
81497,264210,1
81497,336737,1
81497,885175,1
81497,1089828,1
81584,444059,1
81873,139492,1
81873,918047,1
81925,524551,1
81925,598343,1
81925,1011881,1
81925,1131558,1
81925,1445493,1
81940,555553,1
81940,635510,1
81940,1027158,1
81940,1621104,1
81946,1142962,1
81946,1563638,1
82152,466059,2
82275,1652108,1
82624,120050,1
82624,983256,1
82674,1059801,1
82674,1184367,1
82674,1250392,1
82674,1607153,1
82674,1609631,1
82722,103905,2
82722,161691,2
82722,522080,2
82722,625259,2
82722,1096870,2
83024,490798,1
83024,544163,1
83024,814077,1
83024,1137523,1
83043,263787,1
83043,330696,1
83043,394406,1
83043,403672,2
83043,727339,1
83043,1088942,1
83043,1140592,1
83043,1230702,1
83043,1276156,1
83043,1357823,1
83043,1450757,1
83043,1592100,1
83043,1657500,1
83043,1689911,1
83043,1709864,1
83044,135421,1
83044,192388,3
83044,339279,1
83044,502983,4
83044,649305,1
83044,760402,1
83044,785919,1
83044,841367,9
83044,951398,1
83044,1111973,4
83044,1161581,1
83044,1189370,1
83044,1253558,1
83044,1260856,1
83044,1261597,1
83044,1301374,2
83044,1658971,1
83053,1016882,1
83053,1113824,1
83098,624318,1
83098,670665,1
83153,362219,1
83153,1570544,1
83197,230672,1
83197,591590,1
83204,1631685,1
83360,187240,1
83360,545064,1
83421,913389,1
83421,1612232,1
83658,794562,1
83701,180546,1
83701,315150,1
83701,474395,2
83701,505802,1
83701,1114938,2
83701,1466749,4
83701,1618301,4
83701,1704673,2
83762,1618546,1
83878,392655,1
83878,1338722,1
83878,1648983,1
84112,156114,1
84112,547387,1
84112,1600094,1
84183,506007,1
84183,1344806,1
84183,1445110,1
84183,1609637,1
84183,1659660,1
84448,1541662,1
84543,510837,1
84569,109411,1
84569,158815,1
84607,1053837,1
84607,1330300,1
84610,307063,1
84610,466056,1
84610,487132,1
84610,718758,1
84610,1566983,3
84803,378330,1
84803,909281,1
84803,1619678,1
84883,117550,1
84883,285874,1
84883,510613,1
84883,650220,1
84883,665389,1
84883,1136650,1
84914,165524,1
84914,1190103,1
84914,1417840,2
84944,615671,3
84944,1010173,1
85317,143386,1
85317,318514,1
85317,1091748,1
85619,778139,1
85619,1679245,2
85803,1686354,1
85885,580332,1
85885,1360051,1
85885,1412191,1
85885,1599191,1
85896,1091051,1
85961,179257,2
85961,1374767,2
86086,95940,1
86086,144386,1
86086,771745,1
86086,1122308,1
86086,1457636,1
86166,600303,1
86166,921612,1
86166,1572070,1
86465,288740,1
86465,1008902,1
86465,1465713,1
86478,1247790,1
86573,211358,1
86573,1233336,1
86573,1559761,1
86573,1560265,1
86693,838345,1
86694,527485,1
86694,554203,1
86694,1535303,1
86726,831462,1
86726,1093024,1
86912,230180,1
86912,360875,2
86912,381610,2
86912,429456,1
86912,477008,1
86912,519481,1
86912,526900,1
86912,566321,2
86912,651419,1
86912,734488,2
86912,834228,1
86912,849696,1
86912,874723,6
86912,1007787,1
86912,1030022,2
86912,1118519,2
86912,1177970,1
86912,1330471,1
86912,1408251,1
86912,1418467,1
86912,1526884,1
86912,1579136,3
86912,1603699,1
86912,1633944,1
86912,1709879,1
87050,254461,1
87050,289925,1
87050,468977,1
87050,767423,1
87050,1132499,1
87050,1705391,1
87067,618645,1
87067,1016632,1
87070,548559,1
87079,741080,1
87079,1355061,1
87264,653928,1
87264,849560,1
87264,853938,1
87264,892292,2
87264,1494679,1
87371,1615886,1
87371,1656725,1
87531,757333,1
87531,852755,1
87635,635502,1
87635,668433,1
87635,1164396,1
87635,1469483,1
87635,1668129,1
87639,347658,1
87643,635502,1
87643,1469483,1
87643,1668129,1
87815,767742,1
87815,1113261,1
87815,1186909,1
87815,1274443,1
88199,596884,1
88199,862351,1
88199,1151258,1
88199,1281829,1
88199,1438620,1
88287,314531,1
88287,1197430,1
88309,163071,1
88781,109476,1
88781,290793,1
89037,313251,1
89037,883121,1
89037,883773,1
89038,315346,1
89038,1231897,3
89038,1349638,1
89038,1545742,1
89075,1550319,1
89075,1601121,1
89075,1657836,1
89357,1330471,1
89673,1366713,1
89715,1366752,1
89715,1462658,1
89740,1547297,1
89884,275842,1
89926,740560,2
90240,359274,1
90240,1026071,1
90240,1435737,1
90280,90329,1
90280,100044,1
90280,134683,1
90280,219214,1
90329,100044,1
90329,134683,1
90329,219214,1
90424,1142103,1
90852,152026,1
90852,661363,1
90852,1248045,1
90897,193424,1
90897,1338876,1
91300,94235,2
91300,794476,2
91300,910678,2
91818,244447,1
91818,1362314,1
91818,1669205,1
91818,1672329,1
91887,935238,2
91932,147897,1
91932,149594,1
91932,300964,1
91932,383623,1
91932,546385,1
91932,557418,1
91932,576053,1
91932,667831,1
91932,787210,1
91932,1015210,1
91932,1045730,1
91932,1281090,1
91932,1481609,1
91932,1539011,1
91932,1632492,1
91932,1677786,1
92005,596745,1
92005,1338754,1
92050,461783,1
92050,623813,1
92050,1646387,1
92168,940360,1
92168,1340610,1
92364,413196,1
92364,1308793,1
92364,1449005,1
92373,1466580,2
92534,218160,1
92534,598139,1
92643,220300,1
92643,294418,1
92643,890288,1
92643,1094934,1
92643,1097893,1
92660,498728,1
92660,717441,1
92660,899260,1
92660,1358985,1
92660,1557325,1
92691,405818,1
92691,453990,1
92691,537263,1
92691,830080,1
92691,1320934,2
92709,475955,1
92709,518198,1
92709,722888,1
92709,1361989,1
92750,728572,1
92750,742803,1
92750,882006,1
92750,1139395,1
92750,1162407,1
92780,210628,1
92780,243968,1
92780,942986,1
92780,1324615,1
92780,1330826,1
92859,183481,1
92859,843432,1
92859,1487412,1
92895,151576,1
92895,852321,1
92895,1033397,1
92918,455423,1
92918,469031,1
92918,469306,1
92918,523856,1
92918,1262401,1
92918,1683703,1
92964,507451,1
92964,1445072,1
92964,1523878,1
93082,1465043,1
93228,409469,1
93228,994449,1
93301,344307,1
93301,491788,1
93301,503366,1
93301,1175360,1
93301,1287604,1
93301,1326300,1
93368,585020,2
93445,96787,1
93445,458305,1
93445,886004,1
93445,1199310,1
93633,643440,1
93633,1119049,1
93649,109571,1
93649,278257,1
93649,864216,2
93649,1007241,1
93649,1017989,1
93794,867226,1
93813,151576,1
93813,158042,1
93813,202125,1
93813,705583,2
93817,373653,2
93817,749422,1
93817,762967,1
93817,1265641,1
93828,459685,1
93828,964122,1
93828,1053044,1
93862,116598,1
93862,142623,1
93862,653253,1
93862,792119,2
93862,962422,1
93862,1246843,1
93862,1421797,1
94017,258080,1
94017,1187958,1
94017,1240398,1
94180,666083,1
94200,148741,2
94200,210955,2
94200,1135749,1
94235,794476,3
94235,868927,1
94235,910678,2
94236,373812,1
94236,1026080,1
94424,335900,1
94424,573826,1
94438,429134,2
94438,571882,2
94438,876544,2
94438,1412568,1
94475,470023,1
94475,635502,1
94475,727054,1
94475,895745,1
94475,1668129,1
94479,723085,1
94479,1706310,1
94497,855700,1
94497,1094934,1
94497,1523312,1
94520,864007,1
94520,968667,1
94520,1119071,1
94520,1253558,2
94520,1570790,1
94606,678394,1
94606,720285,1
94707,125791,1
94707,143684,1
94707,196603,1
94707,383879,1
94707,427641,1
94707,434169,1
94707,442902,1
94707,469025,1
94707,526255,1
94707,536442,1
94707,542651,1
94707,625411,1
94707,640071,1
94707,760993,2
94707,765867,1
94707,766309,1
94707,995035,1
94707,1112973,1
94707,1126347,1
94707,1141215,1
94707,1163303,1
94707,1175570,1
94707,1188721,1
94707,1222874,1
94707,1310042,1
94707,1466827,1
94707,1664972,1
94707,1691075,1
94804,650815,1
94804,783099,1
94804,788568,1
95033,389838,1
95033,896755,1
95033,1088059,1
95033,1460844,1
95065,443924,3
95065,662774,3
95065,1532519,2
95095,475602,1
95118,99819,1
95118,308723,1
95118,446365,1
95118,943829,1
95118,1188082,1
95172,95198,1
95172,236115,1
95172,492307,1
95172,497302,1
95172,718612,1
95172,772896,1
95172,791195,1
95172,1142962,1
95172,1331134,1
95172,1539931,1
95198,236115,1
95198,432564,1
95198,547814,1
95198,567385,1
95198,589384,2
95198,616449,1
95198,772896,1
95198,832304,1
95198,961460,1
95198,1014374,1
95198,1091051,1
95198,1111699,1
95198,1112456,1
95198,1119278,1
95198,1331134,1
95198,1439222,1
95198,1489233,1
95198,1503661,1
95198,1670365,1
95512,443328,1
95512,591237,1
95793,530820,1
95797,725901,1
95797,1431396,1
95797,1512337,1
